time,response_time,active_pods_count,cpu_load,current_power_of_attack
2022-03-01 00:47:06.964534,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:47:08.948908,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:47:10.917659,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:47:12.933276,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:47:14.901834,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:47:16.839532,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:47:18.980156,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:47:20.995782,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:47:22.979965,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:47:24.964537,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:47:26.917461,0.4,6 6 5 6,1 1 1 1,2
2022-03-01 00:47:28.870785,0.4,6 6 5 6,1 1 2 1,2
2022-03-01 00:47:30.823910,0.4,6 6 5 6,1 1 2 1,2
2022-03-01 00:47:32.808304,0.4,6 6 5 6,1 1 2 1,2
2022-03-01 00:47:34.714534,0.4,6 6 5 6,1 1 2 1,2
2022-03-01 00:47:36.683283,0.4,6 6 5 6,1 1 2 1,2
2022-03-01 00:47:38.620786,0.4,6 6 5 6,1 1 2 1,2
2022-03-01 00:47:41.573906,0.4,6 6 5 6,1 1 2 1,2
2022-03-01 00:47:43.417656,0.4,6 6 5 6,1 1 2 1,2
2022-03-01 00:47:45.230166,0.4,6 6 5 6,1 1 2 1,2
2022-03-01 00:47:47.027048,0.4,6 6 5 6,1 1 2 1,2
2022-03-01 00:47:49.355150,0.4,6 6 5 6,1 1 2 1,2
2022-03-01 00:47:51.370786,0.4,6 6 5 6,1 1 2 1,2
2022-03-01 00:47:53.323906,0.4,6 6 5 6,1 1 2 1,2
2022-03-01 00:47:55.277033,0.4,6 6 5 6,1 1 2 1,2
2022-03-01 00:47:57.448913,0.4,6 6 5 6,1 1 2 2,2
2022-03-01 00:47:59.698906,0.4,6 6 5 6,1 1 2 2,2
2022-03-01 00:48:01.823883,0.4,6 6 5 6,1 1 2 2,2
2022-03-01 00:48:03.950339,0.4,6 6 5 6,1 1 2 2,2
2022-03-01 00:48:06.122214,0.4,6 6 5 6,1 1 2 2,2
2022-03-01 00:48:08.262648,0.4,6 6 5 6,1 1 2 2,2
2022-03-01 00:48:10.372229,0.4,6 6 5 6,1 1 2 2,2
2022-03-01 00:48:12.512843,0.4,6 6 5 6,1 1 2 2,2
2022-03-01 00:48:14.669088,0.4,6 6 5 6,1 1 2 2,2
2022-03-01 00:48:16.794088,0.4,6 6 5 6,1 1 2 2,2
2022-03-01 00:48:18.762843,0.4,6 6 5 6,1 1 2 2,2
2022-03-01 00:48:20.747206,0.4,6 6 5 6,1 1 2 2,2
2022-03-01 00:48:22.731594,0.4,6 6 5 6,1 1 2 2,2
2022-03-01 00:48:24.778467,0.4,6 6 5 6,1 1 2 2,2
